Wikidata_URI15	id	Company	Industry	Country	rating	Sales	Profits	Assets	Rank	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
	1214	Hengan International Group	Household/Personal Care	China	11.9	2.4	0.5	3.8	1447	http://dbpedia.org/resource/Hengan_International_Group	medium	http://dbpedia.org/resource/Hengan_International		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDFNZTWC3S7JFXHIZLSNZQXI2LPNZQWY===
http://www.wikidata.org/entity/Q7178875	1215	Petro Rabigh	Diversified Chemicals	Saudi Arabia	4.0	16.5	0.1	12.7	1448	http://dbpedia.org/resource/Petro_Rabigh	low	http://dbpedia.org/resource/Petro_Rabigh	http://yago-knowledge.org/resource/Petro_Rabigh	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFORZG6X2SMFRGSZ3I
http://www.wikidata.org/entity/Q5950695	1216	Olam International	Food Processing	Singapore	3.1	13.5	0.3	10.9	1448	http://dbpedia.org/resource/Olam_International	low	http://dbpedia.org/resource/Olam_International	http://yago-knowledge.org/resource/Olam_International	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3MMFWV6SLOORSXE3TBORUW63TBNQ======
http://www.wikidata.org/entity/Q16787637	1217	Life Technologies	Biotechs	United States	10.8	3.8	0.4	8.6	1454	http://dbpedia.org/resource/Life_Technologies	medium	http://dbpedia.org/resource/Life_Technologies	http://yago-knowledge.org/resource/Life_Technologies	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJMZSV6VDFMNUG433MN5TWSZLT
http://www.wikidata.org/entity/Q5612197	1218	Arca Continental	Beverages	Mexico	12.0	4.4	0.4	4.9	1455	http://dbpedia.org/resource/Arca_Continental	medium	http://dbpedia.org/resource/Arca_Continental		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLSMNQV6Q3PNZ2GS3TFNZ2GC3A=
http://www.wikidata.org/entity/Q303341	1219	Wyndham Worldwide	Hotels & Motels	United States	8.6	4.5	0.4	9.5	1455	http://dbpedia.org/resource/Wyndham_Worldwide	low	http://dbpedia.org/resource/Wyndham_Worldwide	http://yago-knowledge.org/resource/Wyndham_Worldwide	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3ZNZSGQYLNL5LW64TMMR3WSZDF
http://www.wikidata.org/entity/Q791285	1220	Avon Products	Household/Personal Care	United States	8.7	10.7	0.0	7.4	1455	http://dbpedia.org/resource/Avon_Products	low	http://dbpedia.org/resource/Avon_Products	http://yago-knowledge.org/resource/Avon_Products	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLWN5XF6UDSN5SHKY3UOM======
	1221	SNC-Lavalin Group	Construction Services	Canada	6.4	7.9	0.3	9.7	1459	http://dbpedia.org/resource/SNC-Lavalin_Group	low	http://dbpedia.org/resource/SNC-Lavalin		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2OIMWUYYLWMFWGS3Q=
http://www.wikidata.org/entity/Q3100507	1222	GPT Group	Real Estate	Australia	7.0	0.7	0.6	9.7	1460	http://dbpedia.org/resource/GPT_Group	low	http://dbpedia.org/resource/GPT_Group	http://yago-knowledge.org/resource/GPT_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R2QKRPUO4TPOVYA====
	1223	Hysan Development	Real Estate	Hong Kong-China	5.2	0.3	1.3	8.8	1463	http://dbpedia.org/resource/Hysan_Development	low	http://dbpedia.org/resource/Hysan_Development_Company		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDZONQW4X2EMV3GK3DPOBWWK3TUL5BW63LQMFXHS===
http://www.wikidata.org/entity/Q606013	1224	Capita	Business & Personal Services	United Kingdom	8.7	5.4	0.4	6.3	1464	http://dbpedia.org/resource/Capita	low	http://dbpedia.org/resource/Capita		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BOBUXIYI=
http://www.wikidata.org/entity/Q1142753	1225	Grupo Elektra	Computer & Electronics Retail	Mexico	9.5	5.3	-1.5	12.8	1465	http://dbpedia.org/resource/Grupo_Elektra	low	http://dbpedia.org/resource/Grupo_Elektra	http://yago-knowledge.org/resource/Grupo_Elektra	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3SOVYG6X2FNRSWW5DSME======
http://www.wikidata.org/entity/Q2018840	1226	Allahabad Bank	Regional Banks	India	1.3	3.3	0.4	36.0	1466	http://dbpedia.org/resource/Allahabad_Bank	low	http://dbpedia.org/resource/Allahabad_Bank	http://yago-knowledge.org/resource/Allahabad_Bank	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMNRQWQYLCMFSF6QTBNZVQ====
http://www.wikidata.org/entity/Q225332	1227	Ashland	Specialized Chemicals	United States	6.4	8.1	0.1	12.4	1466	http://dbpedia.org/resource/Ashland	low	http://dbpedia.org/resource/Ashland	http://yago-knowledge.org/resource/Ashland	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTNBWGC3TE
http://www.wikidata.org/entity/Q3570041	1228	WorleyParsons	Construction Services	Australia	6.6	7.6	0.4	4.4	1468	http://dbpedia.org/resource/WorleyParsons	low	http://dbpedia.org/resource/WorleyParsons	http://yago-knowledge.org/resource/WorleyParsons	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3POJWGK6KQMFZHG33OOM======
http://www.wikidata.org/entity/Q3307676	1229	Mexichem	Specialized Chemicals	Mexico	10.8	4.9	0.4	7.6	1469	http://dbpedia.org/resource/Mexichem	medium	http://dbpedia.org/resource/Mexichem	http://yago-knowledge.org/resource/Mexichem	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFPBUWG2DFNU======
	1230	American Water Works	Diversified Utilities	United States	7.1	2.9	0.4	14.7	1470	http://dbpedia.org/resource/American_Water_Works	low	http://dbpedia.org/resource/American_Water_(company)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNMVZGSY3BNZPVOYLUMVZF6KDDN5WXAYLOPEUQ====
http://www.wikidata.org/entity/Q627018	1231	Samsung Electro-Mechanics	Electronics	South Korea	6.4	7.0	0.4	6.5	1471	http://dbpedia.org/resource/Samsung_Electro-Mechanics	low	http://dbpedia.org/resource/Samsung_Electro-Mechanics	http://yago-knowledge.org/resource/Samsung_Electro-Mechanics	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNVZXK3THL5CWYZLDORZG6LKNMVRWQYLONFRXG===
http://www.wikidata.org/entity/Q392221	1232	Brown-Forman	Beverages	United States	14.7	2.4	0.4	3.5	1472	http://dbpedia.org/resource/Brown-Forman	medium	http://dbpedia.org/resource/Brown-Forman	http://yago-knowledge.org/resource/Brown-Forman	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSN53W4LKGN5ZG2YLO
	1233	Yamaha Motor	Recreational Products	Japan	4.9	13.9	0.1	11.1	1472	http://dbpedia.org/resource/Yamaha_Motor	low	http://dbpedia.org/resource/Yamaha_Motor_Company		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLBNVQWQYK7JVXXI33SL5BW63LQMFXHS===
	1234	Petsmart	Specialty Stores	United States	6.7	6.8	0.4	2.5	1472	http://dbpedia.org/resource/Petsmart	low	http://dbpedia.org/resource/PetSmart		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFORJW2YLSOQ======
	1235	Nomos Bank	Regional Banks	Russia	2.6	2.7	0.4	29.4	1475	http://dbpedia.org/resource/Nomos_Bank	low	http://dbpedia.org/resource/Otkritie_FC_Bank		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3UNNZGS5DJMVPUMQ27IJQW42Y=
http://www.wikidata.org/entity/Q6954090	1236	NHN	Computer Services	South Korea	10.4	2.1	0.5	2.8	1477	http://dbpedia.org/resource/NHN	medium	http://dbpedia.org/resource/NHN		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TSIJY======
	1237	Daelim Industrial	Construction Services	South Korea	2.8	9.6	0.4	10.2	1479	http://dbpedia.org/resource/Daelim_Industrial	low	http://dbpedia.org/resource/Daelim		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBMVWGS3I=
http://www.wikidata.org/entity/Q2397198	1238	Tauron Group	Electric Utilities	Poland	2.5	7.6	0.5	10.1	1480	http://dbpedia.org/resource/Tauron_Group	low	http://dbpedia.org/resource/Tauron_Group	http://yago-knowledge.org/resource/Tauron_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBOVZG63S7I5ZG65LQ
http://www.wikidata.org/entity/Q157749	1239	Hoya	Electronics	Japan	8.2	4.4	0.5	6.7	1480	http://dbpedia.org/resource/Hoya	low	http://dbpedia.org/resource/Hoya		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPPFQQ====
http://www.wikidata.org/entity/Q790060	1240	Avago Technologies	Semiconductors	Singapore	8.8	2.4	0.6	2.9	1483	http://dbpedia.org/resource/Avago_Technologies	low	http://dbpedia.org/resource/Avago_Technologies	http://yago-knowledge.org/resource/Avago_Technologies	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLWMFTW6X2UMVRWQ3TPNRXWO2LFOM======
http://www.wikidata.org/entity/Q7251369	1241	Protective Life	Life & Health Insurance	United States	2.7	3.6	0.3	57.4	1484	http://dbpedia.org/resource/Protective_Life	low	http://dbpedia.org/resource/Protective_Life	http://yago-knowledge.org/resource/Protective_Life	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN52GKY3UNF3GKX2MNFTGK===
http://www.wikidata.org/entity/Q1181565	1242	Huntsman	Diversified Chemicals	United States	4.6	11.2	0.3	8.9	1486	http://dbpedia.org/resource/Huntsman	low	http://dbpedia.org/resource/Huntsman		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVNZ2HG3LBNY======
http://www.wikidata.org/entity/Q779252	1243	Mondi	Paper & Paper Products	United Kingdom	6.4	7.7	0.3	8.7	1487	http://dbpedia.org/resource/Mondi	low	http://dbpedia.org/resource/Mondi		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNZSGS===
http://www.wikidata.org/entity/Q872718	1244	Bunzl	Business & Personal Services	United Kingdom	6.5	8.7	0.3	4.8	1489	http://dbpedia.org/resource/Bunzl	low	http://dbpedia.org/resource/Bunzl	http://yago-knowledge.org/resource/Bunzl	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTVNZ5GY===
http://www.wikidata.org/entity/Q667599	1245	Newell Rubbermaid	Household/Personal Care	United States	7.3	5.9	0.4	6.2	1492	http://dbpedia.org/resource/Newell_Rubbermaid	low	http://dbpedia.org/resource/Newell_Rubbermaid	http://yago-knowledge.org/resource/Newell_Rubbermaid	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5SWY3C7KJ2WEYTFOJWWC2LE
	1246	Kingdom Holding	Investment Services	Saudi Arabia	19.0	0.8	0.2	11.2	1494	http://dbpedia.org/resource/Kingdom_Holding	medium	http://dbpedia.org/resource/Kingdom_Holding_Company		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5EG63DENFXGOX2DN5WXAYLOPE======
http://www.wikidata.org/entity/Q3313471	1247	Hutchison Port Holdings	Other Transportation	Singapore	7.3	1.6	0.3	17.4	1495	http://dbpedia.org/resource/Hutchison_Port_Holdings	low	http://dbpedia.org/resource/Hutchison_Port_Holdings	http://yago-knowledge.org/resource/Hutchison_Port_Holdings	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVORRWQ2LTN5XF6UDPOJ2F6SDPNRSGS3THOM======
	1248	Jindal Steel & Power	Iron & Steel	India	6.2	3.6	0.8	8.8	1497	http://dbpedia.org/resource/Jindal_Steel_&_Power	low	http://dbpedia.org/resource/Jindal_Steel_and_Power		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STJNZSGC3C7KN2GKZLML5QW4ZC7KBXXOZLS
http://www.wikidata.org/entity/Q1322045	1249	G4S	Security Systems	United Kingdom	6.4	11.9	0.1	9.1	1498	http://dbpedia.org/resource/G4S	low	http://dbpedia.org/resource/G4S		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RZUKM======
http://www.wikidata.org/entity/Q2916497	1250	Perrigo	Pharmaceuticals	United States	10.9	3.3	0.4	4.3	1499	http://dbpedia.org/resource/Perrigo	medium	http://dbpedia.org/resource/Perrigo	http://yago-knowledge.org/resource/Perrigo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFOJZGSZ3P
http://www.wikidata.org/entity/Q182477	1251	Nvidia	Semiconductors	United States	7.8	4.3	0.6	6.4	1500	http://dbpedia.org/resource/Nvidia	low	http://dbpedia.org/resource/Nvidia	http://yago-knowledge.org/resource/Nvidia	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTWNFSGSYI=
http://www.wikidata.org/entity/Q1046482	1252	Xilinx	Semiconductors	United States	10.1	2.2	0.5	4.6	1500	http://dbpedia.org/resource/Xilinx	medium	http://dbpedia.org/resource/Xilinx	http://yago-knowledge.org/resource/Xilinx	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WDJNRUW46A=
http://www.wikidata.org/entity/Q5071627	1253	Chang Hwa Bank	Regional Banks	Taiwan	4.3	1.2	0.3	52.3	1503	http://dbpedia.org/resource/Chang_Hwa_Bank	low	http://dbpedia.org/resource/Chang_Hwa_Bank	http://yago-knowledge.org/resource/Chang_Hwa_Bank	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMFXGOX2IO5QV6QTBNZVQ====
http://www.wikidata.org/entity/Q212599	1254	Accor	Hotels & Motels	France	8.4	7.3	-0.8	10.0	1504	http://dbpedia.org/resource/Accor	low	http://dbpedia.org/resource/Accor	http://yago-knowledge.org/resource/Accor	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLDMNXXE===
http://www.wikidata.org/entity/Q747394	1255	Alpha Bank	Regional Banks	Greece	0.5	4.6	-1.4	76.9	1505	http://dbpedia.org/resource/Alpha_Bank	low	http://dbpedia.org/resource/Alpha_Bank	http://yago-knowledge.org/resource/Alpha_Bank	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMOBUGCX2CMFXGW===
http://www.wikidata.org/entity/Q624076	1256	Samsung Card	Consumer Financial Services	South Korea	4.1	3.3	0.7	15.3	1508	http://dbpedia.org/resource/Samsung_Card	low	http://dbpedia.org/resource/Samsung_Card	http://yago-knowledge.org/resource/Samsung_Card	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNVZXK3THL5BWC4TE
http://www.wikidata.org/entity/Q470317	1257	Ametek	Electrical Equipment	United States	10.4	3.3	0.5	5.2	1510	http://dbpedia.org/resource/Ametek	medium	http://dbpedia.org/resource/Ametek	http://yago-knowledge.org/resource/Ametek	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNMV2GK2Y=
http://www.wikidata.org/entity/Q1023013	1258	CBRE Group	Real Estate	United States	8.2	6.5	0.3	7.8	1510	http://dbpedia.org/resource/CBRE_Group	low	http://dbpedia.org/resource/CBRE_Group	http://yago-knowledge.org/resource/CBRE_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q2CKJCV6R3SN52XA===
http://www.wikidata.org/entity/Q1536176	1259	Smurfit Kappa Group	Paper & Paper Products	Ireland	3.7	9.7	0.3	10.9	1512	http://dbpedia.org/resource/Smurfit_Kappa_Group	low	http://dbpedia.org/resource/Smurfit_Kappa_Group	http://yago-knowledge.org/resource/Smurfit_Kappa_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3NOVZGM2LUL5FWC4DQMFPUO4TPOVYA====
http://www.wikidata.org/entity/Q4415024	1260	BBMG	Construction Materials	China	4.4	5.1	0.5	13.3	1513	http://dbpedia.org/resource/BBMG	low	http://dbpedia.org/resource/BBMG		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QSCJVDQ====
http://www.wikidata.org/entity/Q4855900	1261	Bank Audi	Regional Banks	Lebanon	2.4	2.0	0.4	31.3	1514	http://dbpedia.org/resource/Bank_Audi	low	http://dbpedia.org/resource/Bank_Audi	http://yago-knowledge.org/resource/Bank_Audi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZVV6QLVMRUQ====
http://www.wikidata.org/entity/Q1430331	1262	Flowserve	Other Industrial Equipment	United States	8.1	4.8	0.4	4.8	1515	http://dbpedia.org/resource/Flowserve	low	http://dbpedia.org/resource/Flowserve	http://yago-knowledge.org/resource/Flowserve	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTMN53XGZLSOZSQ====
http://www.wikidata.org/entity/Q446282	1263	Orkla	Conglomerates	Norway	8.4	5.4	0.3	10.4	1516	http://dbpedia.org/resource/Orkla	low	http://dbpedia.org/resource/Orkla		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3SNNWGC===
http://www.wikidata.org/entity/Q105557	1264	Embraer	Aerospace & Defense	Brazil	6.3	6.2	0.3	9.5	1517	http://dbpedia.org/resource/Embraer	low	http://dbpedia.org/resource/Embraer	http://yago-knowledge.org/resource/Embraer	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLNMJZGCZLS
http://www.wikidata.org/entity/Q191551	1265	EasyJet	Airline	United Kingdom	6.4	6.2	0.4	6.9	1517	http://dbpedia.org/resource/EasyJet	low	http://dbpedia.org/resource/EasyJet	http://yago-knowledge.org/resource/EasyJet	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLBON4UUZLU
	1266	BR Malls	Real Estate	Brazil	5.8	0.6	0.9	8.7	1520	http://dbpedia.org/resource/BR_Malls	low	http://dbpedia.org/resource/BR_Malls	http://yago-knowledge.org/resource/BR_Malls	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QSSL5GWC3DMOM======
http://www.wikidata.org/entity/Q83043	1267	Hexagon	Other Industrial Equipment	Sweden	9.8	3.2	0.5	7.0	1521	http://dbpedia.org/resource/Hexagon	low	http://dbpedia.org/resource/Hexagon		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDFPBQWO33O
http://www.wikidata.org/entity/Q705272	1268	Compal Electronics	Computer Hardware	Taiwan	3.0	23.1	0.2	9.8	1523	http://dbpedia.org/resource/Compal_Electronics	low	http://dbpedia.org/resource/Compal_Electronics	http://yago-knowledge.org/resource/Compal_Electronics	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNVYGC3C7IVWGKY3UOJXW42LDOM======
http://www.wikidata.org/entity/Q616376	1269	Neste Oil	Oil & Gas Operations	Finland	3.8	23.7	0.2	9.7	1524	http://dbpedia.org/resource/Neste_Oil	low	http://dbpedia.org/resource/Neste_Oil	http://yago-knowledge.org/resource/Neste_Oil	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFON2GKX2PNFWA====
http://www.wikidata.org/entity/Q661845	1270	STMicroelectronics	Semiconductors	Switzerland	6.8	8.7	-1.2	10.0	1525	http://dbpedia.org/resource/STMicroelectronics	low	http://dbpedia.org/resource/STMicroelectronics	http://yago-knowledge.org/resource/STMicroelectronics	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2UJVUWG4TPMVWGKY3UOJXW42LDOM======
http://www.wikidata.org/entity/Q2450664	1271	Travis Perkins	Home Improvement Retail	United Kingdom	5.0	7.9	0.4	7.1	1526	http://dbpedia.org/resource/Travis_Perkins	low	http://dbpedia.org/resource/Travis_Perkins	http://yago-knowledge.org/resource/Travis_Perkins	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSMF3GS427KBSXE23JNZZQ====
http://www.wikidata.org/entity/Q417431	1272	Aker Solutions	Construction Services	Norway	5.1	8.1	0.4	7.1	1531	http://dbpedia.org/resource/Aker_Solutions	low	http://dbpedia.org/resource/Aker_Solutions	http://yago-knowledge.org/resource/Aker_Solutions	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLLMVZF6U3PNR2XI2LPNZZQ====
http://www.wikidata.org/entity/Q5184408	1273	Crescent Point Energy	Oil & Gas Operations	Canada	14.4	2.0	0.2	12.2	1532	http://dbpedia.org/resource/Crescent_Point_Energy	medium	http://dbpedia.org/resource/Crescent_Point_Energy	http://yago-knowledge.org/resource/Crescent_Point_Energy	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3SMVZWGZLOORPVA33JNZ2F6RLOMVZGO6I=
http://www.wikidata.org/entity/Q698504	1274	Sino Land	Real Estate	Hong Kong-China	3.9	1.1	0.6	14.7	1534	http://dbpedia.org/resource/Sino_Land	low	http://dbpedia.org/resource/Sino_Land	http://yago-knowledge.org/resource/Sino_Land	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JNZXV6TDBNZSA====
http://www.wikidata.org/entity/Q5629103	1275	HCL Technologies	Software & Programming	India	10.2	3.8	0.4	3.2	1534	http://dbpedia.org/resource/HCL_Technologies	medium	http://dbpedia.org/resource/HCL_Technologies	http://yago-knowledge.org/resource/HCL_Technologies	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SCDJRPVIZLDNBXG63DPM5UWK4Y=
http://www.wikidata.org/entity/Q916196	1276	Citrix Systems	Software & Programming	United States	13.8	2.6	0.4	4.8	1537	http://dbpedia.org/resource/Citrix_Systems	medium	http://dbpedia.org/resource/Citrix_Systems	http://yago-knowledge.org/resource/Citrix_Systems	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3JORZGS6C7KN4XG5DFNVZQ====
http://www.wikidata.org/entity/Q5921598	1277	PostNL	Other Transportation	Netherlands	1.0	5.7	0.9	6.1	1539	http://dbpedia.org/resource/PostNL	low	http://dbpedia.org/resource/PostNL	http://yago-knowledge.org/resource/PostNL	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPON2E4TA=
	1278	InterContinental Hotels	Hotels & Motels	United Kingdom	8.1	1.9	0.6	3.1	1540	http://dbpedia.org/resource/InterContinental_Hotels	low	http://dbpedia.org/resource/InterContinental_Hotels_Group		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOORSXEQ3PNZ2GS3TFNZ2GC3C7JBXXIZLMONPUO4TPOVYA====
http://www.wikidata.org/entity/Q2874395	1279	Avis Budget Group	Rental & Leasing	United States	3.0	7.4	0.3	15.2	1541	http://dbpedia.org/resource/Avis_Budget_Group	low	http://dbpedia.org/resource/Avis_Budget_Group	http://yago-knowledge.org/resource/Avis_Budget_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLWNFZV6QTVMRTWK5C7I5ZG65LQ
http://www.wikidata.org/entity/Q1798370	1280	CGI Group	Computer Services	Canada	8.0	6.3	0.0	10.8	1543	http://dbpedia.org/resource/CGI_Group	low	http://dbpedia.org/resource/CGI_Group	http://yago-knowledge.org/resource/CGI_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q2HJFPUO4TPOVYA====
http://www.wikidata.org/entity/Q5942059	1281	Hunan Valin Steel	Iron & Steel	China	1.0	11.7	0.0	13.6	1544	http://dbpedia.org/resource/Hunan_Valin_Steel	low	http://dbpedia.org/resource/Hunan_Valin_Steel	http://yago-knowledge.org/resource/Hunan_Valin_Steel	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVNZQW4X2WMFWGS3S7KN2GKZLM
http://www.wikidata.org/entity/Q680841	1282	Sigma-Aldrich	Specialized Chemicals	United States	9.5	2.6	0.5	3.8	1545	http://dbpedia.org/resource/Sigma-Aldrich	low	http://dbpedia.org/resource/Sigma-Aldrich	http://yago-knowledge.org/resource/Sigma-Aldrich	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JM5WWCLKBNRSHE2LDNA======
http://www.wikidata.org/entity/Q349300	1283	NSK	Other Industrial Equipment	Japan	4.2	8.9	0.3	10.2	1547	http://dbpedia.org/resource/NSK	low	http://dbpedia.org/resource/NSK		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TSTJM======
	1284	CR Bard	Medical Equipment & Supplies	United States	8.3	3.0	0.5	4.2	1548	http://dbpedia.org/resource/CR_Bard	low	http://dbpedia.org/resource/C._R._Bard		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QZOL5JC4X2CMFZGI===
http://www.wikidata.org/entity/Q1384324	1285	Expeditors International	Air Courier	United States	7.9	6.0	0.3	3.0	1549	http://dbpedia.org/resource/Expeditors_International	low	http://dbpedia.org/resource/Expeditors_International	http://yago-knowledge.org/resource/Expeditors_International	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLYOBSWI2LUN5ZHGX2JNZ2GK4TOMF2GS33OMFWA====
http://www.wikidata.org/entity/Q17071108	1286	Union National Bank	Regional Banks	United Arab Emirates	2.7	1.2	0.4	23.7	1550	http://dbpedia.org/resource/Union_National_Bank	low	http://dbpedia.org/resource/Union_National_Bank	http://yago-knowledge.org/resource/Union_National_Bank	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONFXW4X2OMF2GS33OMFWF6QTBNZVQ====
http://www.wikidata.org/entity/Q546880	1287	Kinross Gold	Diversified Metals & Mining	Canada	9.1	4.3	-2.5	14.9	1551	http://dbpedia.org/resource/Kinross_Gold	low	http://dbpedia.org/resource/Kinross_Gold	http://yago-knowledge.org/resource/Kinross_Gold	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZZG643TL5DW63DE
http://www.wikidata.org/entity/Q3178400	1288	Weir Group	Other Industrial Equipment	United Kingdom	7.9	4.1	0.5	5.3	1551	http://dbpedia.org/resource/Weir_Group	low	http://dbpedia.org/resource/Weir_Group	http://yago-knowledge.org/resource/Weir_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FNFZF6R3SN52XA===
